time,File
201109,26
201110,0
201111,0
201112,1
201201,0
201202,2
201203,2
201204,0
201205,0
201206,0
201207,2
201208,14
201209,0
201210,0
201211,0
201212,0
201301,0
201302,2
201303,0
201304,3
201305,2
201306,4
201307,1
201308,1
201309,0
201310,0
201311,0
201312,0
201401,0
201402,0
201403,0
201404,1
201405,0
201406,0
201407,0
201408,0
201409,0
201410,2
201411,9
201412,0
201501,1
201502,2
201503,0
201504,0
201505,1
201506,1
201507,0
201508,0
201509,2
201510,1
201511,3
201512,2
201601,1
201603,0
201604,0
201605,2
201606,1
201607,1
201608,9
201609,2
201610,0
201611,0
201701,1
201702,1
201703,7
201704,14
201705,11
201706,4
201707,3
201708,1
201709,5
201710,2
201711,1
201712,0
201801,4
201802,1
201803,9
201804,0
201805,8
201806,4
201807,1
201808,4
201809,5
201810,2
201811,2
201812,3
201901,1
201902,1
201903,1
201904,3
201905,17
201906,2
201907,30
201908,1
201909,12
201910,3
201911,3
202001,1
202003,3
202008,0
202108,2
202202,2
202204,1
202211,11
202212,3
202301,2
202302,2
