time,regularCommit,refactoringCommit
201510,54,10
201511,73,11
201512,25,8
201601,19,7
201602,17,4
201603,35,5
201604,25,4
201605,21,6
201606,11,5
201607,26,15
201608,85,53
201609,68,0
201610,112,43
201611,111,48
201612,66,24
201701,31,9
201702,51,13
201703,47,12
201704,25,4
201705,15,4
201706,22,1
201707,4,2
201708,6,1
201710,1,0
201711,2,0
201801,2,40
201802,12,3
201804,6,1
201805,2,1
201910,3,1
