element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/dialogs/DriverDialog.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.dialogs.DriverDialog,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a382
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/dialogs/DriverDialog.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.dialogs.DriverDialog,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a390
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/dse/views/DataSourceExplorerView.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.dse.views.DataSourceExplorerView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a353
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/dse/views/DataSourceExplorerView.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.dse.views.DataSourceExplorerView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Package,9d8399ac7db6e1180cc93798bcabcdd3011073a383
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/preferences/DriverPreferences.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.preferences.DriverPreferences,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a354
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/preferences/DriverPreferences.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.preferences.DriverPreferences,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Package,9d8399ac7db6e1180cc93798bcabcdd3011073a384
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/CPWizardSelectionPage.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.CPWizardSelectionPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a355
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/CPWizardSelectionPage.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.CPWizardSelectionPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a390
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/ExtensibleProfileDetailsWizardPage.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.ExtensibleProfileDetailsWizardPage,2017/4/25 14:44,2017/3/2 23:22,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,ea45a458c38b233fbc941328665736709598585c0
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/NewCPWizard.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.NewCPWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/NewCPWizard.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.NewCPWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a356
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/connectivity/ui/wizards/NewCPWizard.java\org.jboss.reddeer.eclipse.datatools.connectivity.ui.wizards.NewCPWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a390
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/enablement/msft/sqlserver/ui/connection/SQLServerDBProfileDetailsWizardPage.java\org.jboss.reddeer.eclipse.datatools.enablement.msft.sqlserver.ui.connection.SQLServerDBProfileDetailsWizardPage,2017/4/25 14:44,2017/3/2 23:22,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,ea45a458c38b233fbc941328665736709598585c3
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/datatools/enablement/oracle/ui/OracleDBProfileDetailsWizardPage.java\org.jboss.reddeer.eclipse.datatools.enablement.oracle.ui.OracleDBProfileDetailsWizardPage,2017/4/25 14:44,2017/3/2 23:22,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,ea45a458c38b233fbc941328665736709598585c2
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/DebugConfigurationsDialog.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.DebugConfigurationsDialog,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a357
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/JUnitLaunchConfiguration.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.JUnitLaunchConfiguration,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Package,9d8399ac7db6e1180cc93798bcabcdd3011073a315
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/JUnitLaunchConfiguration.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.JUnitLaunchConfiguration,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a316
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/JUnitLaunchConfigurationTab.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.JUnitLaunchConfigurationTab,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Package,9d8399ac7db6e1180cc93798bcabcdd3011073a315
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/JUnitLaunchConfigurationTab.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.JUnitLaunchConfigurationTab,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a317
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/LaunchConfigurationsDialog.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.LaunchConfigurationsDialog,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a358
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/launchConfigurations/RunConfigurationsDialog.java\org.jboss.reddeer.eclipse.debug.ui.launchConfigurations.RunConfigurationsDialog,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a359
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/breakpoints/Breakpoint.java\org.jboss.reddeer.eclipse.debug.ui.views.breakpoints.Breakpoint,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a318
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/breakpoints/Breakpoint.java\org.jboss.reddeer.eclipse.debug.ui.views.breakpoints.Breakpoint,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a388
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/breakpoints/BreakpointsView.java\org.jboss.reddeer.eclipse.debug.ui.views.breakpoints.BreakpointsView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a319
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/breakpoints/BreakpointsView.java\org.jboss.reddeer.eclipse.debug.ui.views.breakpoints.BreakpointsView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a388
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/LaunchView.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.LaunchView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a360
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/LaunchView.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.LaunchView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a389
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/ResumeButton.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.ResumeButton,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a320
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/ResumeButton.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.ResumeButton,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a388
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/TerminateButton.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.TerminateButton,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a321
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/launch/TerminateButton.java\org.jboss.reddeer.eclipse.debug.ui.views.launch.TerminateButton,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a388
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/variables/VariablesView.java\org.jboss.reddeer.eclipse.debug.ui.views.variables.VariablesView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a322
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/debug/ui/views/variables/VariablesView.java\org.jboss.reddeer.eclipse.debug.ui.views.variables.VariablesView,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Split Package,9d8399ac7db6e1180cc93798bcabcdd3011073a388
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/equinox/security/ui/storage/StoragePreferencePage.java\org.jboss.reddeer.eclipse.equinox.security.ui.storage.StoragePreferencePage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a30
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/exception/EclipseLayerException.java\org.jboss.reddeer.eclipse.exception.EclipseLayerException,2017/4/25 14:44,2014/4/16 21:41,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,7ae1e20d72c97398470ca487123c1c0a5f9d16a20
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/debug/ui/jres/JREsPreferencePage.java\org.jboss.reddeer.eclipse.jdt.debug.ui.jres.JREsPreferencePage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a323
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/junit/ui/TestRunnerViewPart.java\org.jboss.reddeer.eclipse.jdt.junit.ui.TestRunnerViewPart,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a361
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/junit/ui/TestRunnerViewPart.java\org.jboss.reddeer.eclipse.jdt.junit.ui.TestRunnerViewPart,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Package,9d8399ac7db6e1180cc93798bcabcdd3011073a385
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/packageview/PackageExplorerPart.java\org.jboss.reddeer.eclipse.jdt.ui.packageview.PackageExplorerPart,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a362
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/packageview/PackageExplorerPart.java\org.jboss.reddeer.eclipse.jdt.ui.packageview.PackageExplorerPart,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Package,9d8399ac7db6e1180cc93798bcabcdd3011073a386
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/JavaProjectWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.JavaProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/JavaProjectWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.JavaProjectWizard,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,8d824f60d6c53fe58d160021a84b92ab1295dcc00
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewAnnotationCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewAnnotationCreationWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewAnnotationCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewAnnotationCreationWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a31
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewAnnotationWizardPage.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewAnnotationWizardPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a32
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewClassCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewClassCreationWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewClassCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewClassCreationWizard,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,8d824f60d6c53fe58d160021a84b92ab1295dcc02
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewClassCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewClassCreationWizard,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Package,8d824f60d6c53fe58d160021a84b92ab1295dcc04
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewClassWizardPage.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewClassWizardPage,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,8d824f60d6c53fe58d160021a84b92ab1295dcc01
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewEnumCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewEnumCreationWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewEnumCreationWizard.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewEnumCreationWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a363
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewEnumWizardPage.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewEnumWizardPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a33
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewJavaProjectWizardPageOne.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewJavaProjectWizardPageOne,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move And Rename Class,8d824f60d6c53fe58d160021a84b92ab1295dcc03
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jdt/ui/wizards/NewJavaProjectWizardPageOne.java\org.jboss.reddeer.eclipse.jdt.ui.wizards.NewJavaProjectWizardPageOne,2017/4/25 14:44,2017/2/13 22:05,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Package,8d824f60d6c53fe58d160021a84b92ab1295dcc04
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/ejb/ui/project/facet/EJBFacetInstallPage.java\org.jboss.reddeer.eclipse.jst.ejb.ui.project.facet.EJBFacetInstallPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a34
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/ejb/ui/project/facet/EjbProjectFirstPage.java\org.jboss.reddeer.eclipse.jst.ejb.ui.project.facet.EjbProjectFirstPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a35
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/ejb/ui/project/facet/EjbProjectWizard.java\org.jboss.reddeer.eclipse.jst.ejb.ui.project.facet.EjbProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/ejb/ui/project/facet/EjbProjectWizard.java\org.jboss.reddeer.eclipse.jst.ejb.ui.project.facet.EjbProjectWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a36
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/j2ee/ui/project/facet/EarProjectFirstPage.java\org.jboss.reddeer.eclipse.jst.j2ee.ui.project.facet.EarProjectFirstPage,2017/4/25 14:44,2014/7/31 17:03,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8a5b4196e7f6aa06891ba925ab8a8e9435118a1a2
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/j2ee/ui/project/facet/EarProjectWizard.java\org.jboss.reddeer.eclipse.jst.j2ee.ui.project.facet.EarProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/j2ee/ui/project/facet/UtilityProjectWizard.java\org.jboss.reddeer.eclipse.jst.j2ee.ui.project.facet.UtilityProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/servlet/ui/project/facet/WebProjectFirstPage.java\org.jboss.reddeer.eclipse.jst.servlet.ui.project.facet.WebProjectFirstPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a37
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/servlet/ui/project/facet/WebProjectSecondPage.java\org.jboss.reddeer.eclipse.jst.servlet.ui.project.facet.WebProjectSecondPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a38
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/servlet/ui/project/facet/WebProjectThirdPage.java\org.jboss.reddeer.eclipse.jst.servlet.ui.project.facet.WebProjectThirdPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a39
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/servlet/ui/project/facet/WebProjectWizard.java\org.jboss.reddeer.eclipse.jst.servlet.ui.project.facet.WebProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/jst/servlet/ui/project/facet/WebProjectWizard.java\org.jboss.reddeer.eclipse.jst.servlet.ui.project.facet.WebProjectWizard,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Move Class,9d8399ac7db6e1180cc93798bcabcdd3011073a310
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/m2e/core/ui/preferences/MavenPreferencePage.java\org.jboss.reddeer.eclipse.m2e.core.ui.preferences.MavenPreferencePage,2017/4/25 14:44,2014/4/24 13:44,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,341f590eea890c1e7ad420dcad88857a884483ec2
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/m2e/core/ui/preferences/WarningsPreferencePage.java\org.jboss.reddeer.eclipse.m2e.core.ui.preferences.WarningsPreferencePage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Class,9d8399ac7db6e1180cc93798bcabcdd3011073a364
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/m2e/core/ui/wizard/MavenImportWizard.java\org.jboss.reddeer.eclipse.m2e.core.ui.wizard.MavenImportWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34347
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/m2e/core/ui/wizard/MavenProjectWizard.java\org.jboss.reddeer.eclipse.m2e.core.ui.wizard.MavenProjectWizard,2017/4/25 14:44,2017/3/29 19:18,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Extract Superclass,8b71af71629d15e09a54b1bcff7d81f13502d34348
plugins/org.jboss.reddeer.eclipse/src/org/jboss/reddeer/eclipse/m2e/scm/wizards/MavenCheckoutLocationPage.java\org.jboss.reddeer.eclipse.m2e.scm.wizards.MavenCheckoutLocationPage,2017/4/25 14:44,2017/3/20 20:09,Rename Package,02584bf1d10c8922bf616e670a8aeeca8a7b4f230,Rename Package,9d8399ac7db6e1180cc93798bcabcdd3011073a324
