element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\null,2013/12/6 7:45,2013/10/18 5:05,Extract Method,76413325d7715120c0f974b92fce46d5791b53014,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b530146b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\null,2013/12/6 7:45,2013/10/18 5:05,Extract Method,76413325d7715120c0f974b92fce46d5791b53015,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b530156b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\null,2013/12/6 7:45,2013/10/18 5:05,Extract Method,76413325d7715120c0f974b92fce46d5791b53016,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b530166b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\null,2013/12/6 7:45,2013/10/18 5:05,Extract Method,76413325d7715120c0f974b92fce46d5791b53017,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b530176b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\null,2013/12/6 7:45,2013/10/18 5:05,Extract Method,76413325d7715120c0f974b92fce46d5791b53018,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b530186b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Extract Class,76413325d7715120c0f974b92fce46d5791b530113,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff0,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301131af30932bf0d000d14e98b10d7a4bbc2e3022bff0
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Extract Class,76413325d7715120c0f974b92fce46d5791b530113,Rename Variable,1af30932bf0d000d14e98b10d7a4bbc2e3022bff1,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301131af30932bf0d000d14e98b10d7a4bbc2e3022bff1
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Extract Class,76413325d7715120c0f974b92fce46d5791b530113,Replace Variable With Attribute,1af30932bf0d000d14e98b10d7a4bbc2e3022bff2,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301131af30932bf0d000d14e98b10d7a4bbc2e3022bff2
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Extract Class,76413325d7715120c0f974b92fce46d5791b530113,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff3,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301131af30932bf0d000d14e98b10d7a4bbc2e3022bff3
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/18 5:05,Extract Class,76413325d7715120c0f974b92fce46d5791b530113,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b5301136b1f49621b4cd75c7307c92a4023916ffbb9a4d60
