element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Rename Method,70600b2609c20c3f1385e60813823abf48c63c030,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c030607e74a7485d557016b39ad4c7910ec732c21c489
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\newPublishMap : Map<String,AlertPublishPlugin>",2016/11/28 20:37,2016/9/28 1:23,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Extract Variable,0fac33799e21ae92d9b4a7e98e5090b032145b063,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0320fac33799e21ae92d9b4a7e98e5090b032145b063
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/11/8 11:32,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Change Variable Type,607e74a7485d557016b39ad4c7910ec732c21c483,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c032607e74a7485d557016b39ad4c7910ec732c21c483
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/11/8 11:32,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Rename Variable,607e74a7485d557016b39ad4c7910ec732c21c484,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c032607e74a7485d557016b39ad4c7910ec732c21c484
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/11/8 11:32,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Remove Method Annotation,607e74a7485d557016b39ad4c7910ec732c21c485,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c032607e74a7485d557016b39ad4c7910ec732c21c485
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/9/28 1:23,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Extract Method,0fac33799e21ae92d9b4a7e98e5090b032145b061,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0320fac33799e21ae92d9b4a7e98e5090b032145b061
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/9/28 1:23,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Extract Variable,0fac33799e21ae92d9b4a7e98e5090b032145b063,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0320fac33799e21ae92d9b4a7e98e5090b032145b063
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/9/28 1:23,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Add Method Modifier,0fac33799e21ae92d9b4a7e98e5090b032145b064,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0320fac33799e21ae92d9b4a7e98e5090b032145b064
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\public onPublishChange(added List<Publishment>, removed List<Publishment>, afterModified List<Publishment>, beforeModified List<Publishment>) : void",2016/11/28 20:37,2016/7/7 8:53,Change Variable Type,70600b2609c20c3f1385e60813823abf48c63c032,Add Method Annotation,72a1501c3ff645d93067b4fd9907f8183c2763b625,70600b2609c20c3f1385e60813823abf48c63c03,72a1501c3ff645d93067b4fd9907f8183c2763b6,70600b2609c20c3f1385e60813823abf48c63c03272a1501c3ff645d93067b4fd9907f8183c2763b625
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\@SuppressWarnings("resource"),2016/11/28 20:37,2016/11/8 11:32,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Add Variable Annotation,607e74a7485d557016b39ad4c7910ec732c21c482,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c034607e74a7485d557016b39ad4c7910ec732c21c482
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\plugin : AlertPublishPlugin,2016/11/28 20:37,2016/11/8 11:32,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Add Variable Annotation,607e74a7485d557016b39ad4c7910ec732c21c482,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c034607e74a7485d557016b39ad4c7910ec732c21c482
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/11/8 11:32,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Change Variable Type,607e74a7485d557016b39ad4c7910ec732c21c481,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c034607e74a7485d557016b39ad4c7910ec732c21c481
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/11/8 11:32,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Add Variable Annotation,607e74a7485d557016b39ad4c7910ec732c21c482,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c034607e74a7485d557016b39ad4c7910ec732c21c482
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/9/28 8:25,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Extract Variable,1fa490e0c5b0c1b827791909968fcee7adc8ea7c0,70600b2609c20c3f1385e60813823abf48c63c03,1fa490e0c5b0c1b827791909968fcee7adc8ea7c,70600b2609c20c3f1385e60813823abf48c63c0341fa490e0c5b0c1b827791909968fcee7adc8ea7c0
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/9/28 1:23,Remove Variable Annotation,70600b2609c20c3f1385e60813823abf48c63c034,Rename Variable,0fac33799e21ae92d9b4a7e98e5090b032145b062,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0340fac33799e21ae92d9b4a7e98e5090b032145b062
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/11/8 11:32,Add Parameter,70600b2609c20c3f1385e60813823abf48c63c035,Change Variable Type,607e74a7485d557016b39ad4c7910ec732c21c481,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c035607e74a7485d557016b39ad4c7910ec732c21c481
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/11/8 11:32,Add Parameter,70600b2609c20c3f1385e60813823abf48c63c035,Add Variable Annotation,607e74a7485d557016b39ad4c7910ec732c21c482,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c035607e74a7485d557016b39ad4c7910ec732c21c482
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/9/28 8:25,Add Parameter,70600b2609c20c3f1385e60813823abf48c63c035,Extract Variable,1fa490e0c5b0c1b827791909968fcee7adc8ea7c0,70600b2609c20c3f1385e60813823abf48c63c03,1fa490e0c5b0c1b827791909968fcee7adc8ea7c,70600b2609c20c3f1385e60813823abf48c63c0351fa490e0c5b0c1b827791909968fcee7adc8ea7c0
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private notifyAlert(event AlertStreamEvent) : void,2016/11/28 20:37,2016/9/28 1:23,Add Parameter,70600b2609c20c3f1385e60813823abf48c63c035,Rename Variable,0fac33799e21ae92d9b4a7e98e5090b032145b062,70600b2609c20c3f1385e60813823abf48c63c03,0fac33799e21ae92d9b4a7e98e5090b032145b06,70600b2609c20c3f1385e60813823abf48c63c0350fac33799e21ae92d9b4a7e98e5090b032145b062
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\addedStreamIds : List<String>,2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c489
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Rename Method,607e74a7485d557016b39ad4c7910ec732c21c480,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c480
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Extract Variable,607e74a7485d557016b39ad4c7910ec732c21c486,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c486
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Change Parameter Type,607e74a7485d557016b39ad4c7910ec732c21c487,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c487
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Rename Parameter,607e74a7485d557016b39ad4c7910ec732c21c488,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c488
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Localize Parameter,70600b2609c20c3f1385e60813823abf48c63c036,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c036607e74a7485d557016b39ad4c7910ec732c21c489
eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\addedStreamIds : List<String>,2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c489
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Rename Method,607e74a7485d557016b39ad4c7910ec732c21c480,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c480
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Extract Variable,607e74a7485d557016b39ad4c7910ec732c21c486,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c486
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Change Parameter Type,607e74a7485d557016b39ad4c7910ec732c21c487,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c487
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Rename Parameter,607e74a7485d557016b39ad4c7910ec732c21c488,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c488
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Merge Parameter,70600b2609c20c3f1385e60813823abf48c63c037,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c037607e74a7485d557016b39ad4c7910ec732c21c489
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Change Return Type,70600b2609c20c3f1385e60813823abf48c63c038,Rename Method,607e74a7485d557016b39ad4c7910ec732c21c480,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c038607e74a7485d557016b39ad4c7910ec732c21c480
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Change Return Type,70600b2609c20c3f1385e60813823abf48c63c038,Extract Variable,607e74a7485d557016b39ad4c7910ec732c21c486,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c038607e74a7485d557016b39ad4c7910ec732c21c486
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Change Return Type,70600b2609c20c3f1385e60813823abf48c63c038,Change Parameter Type,607e74a7485d557016b39ad4c7910ec732c21c487,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c038607e74a7485d557016b39ad4c7910ec732c21c487
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Change Return Type,70600b2609c20c3f1385e60813823abf48c63c038,Rename Parameter,607e74a7485d557016b39ad4c7910ec732c21c488,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c038607e74a7485d557016b39ad4c7910ec732c21c488
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Change Return Type,70600b2609c20c3f1385e60813823abf48c63c038,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c038607e74a7485d557016b39ad4c7910ec732c21c489
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\newPSPublishPluginMapping : Map<String,Set<String>>",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Change Variable Type,607e74a7485d557016b39ad4c7910ec732c21c483,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c483
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\newPSPublishPluginMapping : Map<String,Set<String>>",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Rename Variable,607e74a7485d557016b39ad4c7910ec732c21c484,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c484
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\newPSPublishPluginMapping : Map<String,Set<String>>",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Change Parameter Type,607e74a7485d557016b39ad4c7910ec732c21c487,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c487
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\newPSPublishPluginMapping : Map<String,Set<String>>",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Rename Parameter,607e74a7485d557016b39ad4c7910ec732c21c488,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c488
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Rename Method,607e74a7485d557016b39ad4c7910ec732c21c480,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c480
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Extract Variable,607e74a7485d557016b39ad4c7910ec732c21c486,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c486
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Change Parameter Type,607e74a7485d557016b39ad4c7910ec732c21c487,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c487
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Rename Parameter,607e74a7485d557016b39ad4c7910ec732c21c488,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c488
"eagle-core/eagle-alert-parent/eagle-alert/alert-engine/src/main/java/org/apache/eagle/alert/engine/publisher/impl/AlertPublisherImpl.java\private addPublishmentPoliciesStreams(newPSPublishPluginMapping Map<String,Set<String>>, addedPolicyIds List<String>, addedStreamIds List<String>, pubName String) : void",2016/11/28 20:37,2016/11/8 11:32,Remove Parameter,70600b2609c20c3f1385e60813823abf48c63c039,Add Parameter,607e74a7485d557016b39ad4c7910ec732c21c489,70600b2609c20c3f1385e60813823abf48c63c03,607e74a7485d557016b39ad4c7910ec732c21c48,70600b2609c20c3f1385e60813823abf48c63c039607e74a7485d557016b39ad4c7910ec732c21c489
