element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\package createHiveResource(privilegeObject HivePrivilegeObject) : RangerHiveResource,2024/3/11 2:25,2022/7/24 8:51,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Remove Parameter,8875a7eabbfbaccd454864ac85bf280da6ed12b80
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\package createHiveResource(privilegeObject HivePrivilegeObject) : RangerHiveResource,2024/3/11 2:25,2022/7/24 8:51,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Remove Method Modifier,8875a7eabbfbaccd454864ac85bf280da6ed12b81
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\package createHiveResource(privilegeObject HivePrivilegeObject) : RangerHiveResource,2024/3/11 2:25,2019/12/5 6:53,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Change Method Access Modifier,fa0dff146399b97554d4e745e6e2dcbd7510d9883
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\package createHiveResource(privilegeObject HivePrivilegeObject) : RangerHiveResource,2024/3/11 2:25,2019/12/5 6:53,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Add Method Modifier,fa0dff146399b97554d4e745e6e2dcbd7510d9884
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2021/12/8 14:26,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Method,fcea57497766576c97591801fcd81e63b9a532b00
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2021/7/12 13:21,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Method,35aa9830c14aec9ef47456f69dc7f4ff29a96cbc3
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2021/7/12 13:21,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Method,35aa9830c14aec9ef47456f69dc7f4ff29a96cbc4
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2021/7/12 13:21,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Inline Variable,35aa9830c14aec9ef47456f69dc7f4ff29a96cbc7
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2021/7/12 13:21,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,35aa9830c14aec9ef47456f69dc7f4ff29a96cbc8
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/12/11 8:33,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,5a201d6caf435bde87731db1ac9da602e871b7b20
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/12/11 8:33,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,5a201d6caf435bde87731db1ac9da602e871b7b21
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/12/11 8:33,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,5a201d6caf435bde87731db1ac9da602e871b7b22
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/12/11 8:33,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,5a201d6caf435bde87731db1ac9da602e871b7b23
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/12/11 8:33,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Extract Variable,5a201d6caf435bde87731db1ac9da602e871b7b24
hive-agent/src/main/java/org/apache/ranger/authorization/hive/authorizer/RangerHiveAuthorizer.java\null,2024/3/11 2:25,2019/11/22 14:16,Extract Method,8222674db6906d390365bc35b9462da8ff70bb570,Inline Variable,0a7f809880c38190596945e0c30ac713bf0deeb260
