element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/10/16 23:32,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Add Variable Modifier,f8569c2b7cee0260a12b1a1eaeb29d0604bce1211,891b7318d7925f58303ff8314660085c74a6d2cf,f8569c2b7cee0260a12b1a1eaeb29d0604bce121,891b7318d7925f58303ff8314660085c74a6d2cf0f8569c2b7cee0260a12b1a1eaeb29d0604bce1211
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/10/16 23:32,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Add Parameter Modifier,f8569c2b7cee0260a12b1a1eaeb29d0604bce1212,891b7318d7925f58303ff8314660085c74a6d2cf,f8569c2b7cee0260a12b1a1eaeb29d0604bce121,891b7318d7925f58303ff8314660085c74a6d2cf0f8569c2b7cee0260a12b1a1eaeb29d0604bce1212
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/10/16 23:32,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Add Variable Modifier,f8569c2b7cee0260a12b1a1eaeb29d0604bce1213,891b7318d7925f58303ff8314660085c74a6d2cf,f8569c2b7cee0260a12b1a1eaeb29d0604bce121,891b7318d7925f58303ff8314660085c74a6d2cf0f8569c2b7cee0260a12b1a1eaeb29d0604bce1213
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/3/8 21:17,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Rename Variable,fa9c13ebe82ac830392f3a91f6916af01cc0e15d13,891b7318d7925f58303ff8314660085c74a6d2cf,fa9c13ebe82ac830392f3a91f6916af01cc0e15d,891b7318d7925f58303ff8314660085c74a6d2cf0fa9c13ebe82ac830392f3a91f6916af01cc0e15d13
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/3/8 21:17,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Rename Variable,fa9c13ebe82ac830392f3a91f6916af01cc0e15d14,891b7318d7925f58303ff8314660085c74a6d2cf,fa9c13ebe82ac830392f3a91f6916af01cc0e15d,891b7318d7925f58303ff8314660085c74a6d2cf0fa9c13ebe82ac830392f3a91f6916af01cc0e15d14
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/3/8 21:17,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Rename Variable,fa9c13ebe82ac830392f3a91f6916af01cc0e15d15,891b7318d7925f58303ff8314660085c74a6d2cf,fa9c13ebe82ac830392f3a91f6916af01cc0e15d,891b7318d7925f58303ff8314660085c74a6d2cf0fa9c13ebe82ac830392f3a91f6916af01cc0e15d15
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2012/3/8 21:17,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Rename Variable,fa9c13ebe82ac830392f3a91f6916af01cc0e15d16,891b7318d7925f58303ff8314660085c74a6d2cf,fa9c13ebe82ac830392f3a91f6916af01cc0e15d,891b7318d7925f58303ff8314660085c74a6d2cf0fa9c13ebe82ac830392f3a91f6916af01cc0e15d16
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2011/3/24 6:49,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Add Variable Annotation,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd99,891b7318d7925f58303ff8314660085c74a6d2cf,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd9,891b7318d7925f58303ff8314660085c74a6d2cf02875fa8c8c544f81e61850cf6fdd5ebce2d89dd99
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2011/3/24 6:49,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Change Variable Type,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd910,891b7318d7925f58303ff8314660085c74a6d2cf,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd9,891b7318d7925f58303ff8314660085c74a6d2cf02875fa8c8c544f81e61850cf6fdd5ebce2d89dd910
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2011/3/24 6:49,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Change Variable Type,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd911,891b7318d7925f58303ff8314660085c74a6d2cf,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd9,891b7318d7925f58303ff8314660085c74a6d2cf02875fa8c8c544f81e61850cf6fdd5ebce2d89dd911
