element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public without(element T) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Pull Up Method,1b739e8000a89a764766d85eeca395e09ccd0b4a12,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8398,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a12b9dfbc2cb847ade66f49575e701c9b93d739c39d8398
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Change Return Type,1b739e8000a89a764766d85eeca395e09ccd0b4a13,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8316,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a13b9dfbc2cb847ade66f49575e701c9b93d739c39d8316
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Change Return Type,1b739e8000a89a764766d85eeca395e09ccd0b4a13,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8399,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a13b9dfbc2cb847ade66f49575e701c9b93d739c39d8399
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Pull Up Method,1b739e8000a89a764766d85eeca395e09ccd0b4a14,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8316,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a14b9dfbc2cb847ade66f49575e701c9b93d739c39d8316
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Pull Up Method,1b739e8000a89a764766d85eeca395e09ccd0b4a14,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8399,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a14b9dfbc2cb847ade66f49575e701c9b93d739c39d8399
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withoutAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Change Return Type,1b739e8000a89a764766d85eeca395e09ccd0b4a15,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8317,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a15b9dfbc2cb847ade66f49575e701c9b93d739c39d8317
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withoutAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Change Return Type,1b739e8000a89a764766d85eeca395e09ccd0b4a15,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8400,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a15b9dfbc2cb847ade66f49575e701c9b93d739c39d8400
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withoutAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Pull Up Method,1b739e8000a89a764766d85eeca395e09ccd0b4a16,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8317,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a16b9dfbc2cb847ade66f49575e701c9b93d739c39d8317
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java\public withoutAll(elements Iterable<? extends T>) : MutableSet<T>,2022/8/31 3:54,2016/5/6 21:38,Pull Up Method,1b739e8000a89a764766d85eeca395e09ccd0b4a16,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8400,1b739e8000a89a764766d85eeca395e09ccd0b4a,b9dfbc2cb847ade66f49575e701c9b93d739c39d,1b739e8000a89a764766d85eeca395e09ccd0b4a16b9dfbc2cb847ade66f49575e701c9b93d739c39d8400
"eclipse-collections/src/main/java/org/eclipse/collections/impl/map/sorted/mutable/MutableSortedMapFactoryImpl.java\public with(comparator Comparator<? super K>) : MutableSortedMap<K,V>",2022/8/16 16:02,2016/5/6 21:38,Extract Method,7586a56ab337e7dadc8117280059260bed8731750,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d7155,7586a56ab337e7dadc8117280059260bed873175,b9dfbc2cb847ade66f49575e701c9b93d739c39d,7586a56ab337e7dadc8117280059260bed8731750b9dfbc2cb847ade66f49575e701c9b93d739c39d7155
eclipse-collections/src/main/java/org/eclipse/collections/impl/set/sorted/mutable/MutableSortedSetFactoryImpl.java\public with(comparator Comparator<? super T>) : MutableSortedSet<T>,2022/8/16 16:02,2016/5/6 21:38,Extract Method,7586a56ab337e7dadc8117280059260bed8731751,Add Method Annotation,b9dfbc2cb847ade66f49575e701c9b93d739c39d8856,7586a56ab337e7dadc8117280059260bed873175,b9dfbc2cb847ade66f49575e701c9b93d739c39d,7586a56ab337e7dadc8117280059260bed8731751b9dfbc2cb847ade66f49575e701c9b93d739c39d8856
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Extract Method,c6a814a505bdc3b5a3abd0cd498fd725caa18deb0,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb0
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Extract Method,c6a814a505bdc3b5a3abd0cd498fd725caa18deb1,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb1
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Extract Method,c6a814a505bdc3b5a3abd0cd498fd725caa18deb2,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb2
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Inline Variable,c6a814a505bdc3b5a3abd0cd498fd725caa18deb3,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb3
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Inline Variable,c6a814a505bdc3b5a3abd0cd498fd725caa18deb4,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb4
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e0,Inline Variable,c6a814a505bdc3b5a3abd0cd498fd725caa18deb5,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e0c6a814a505bdc3b5a3abd0cd498fd725caa18deb5
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e2,Extract Method,c6a814a505bdc3b5a3abd0cd498fd725caa18deb0,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e2c6a814a505bdc3b5a3abd0cd498fd725caa18deb0
eclipse-collections/src/main/java/org/eclipse/collections/impl/list/mutable/FastList.java\null,2022/7/25 18:34,2016/11/14 12:40,Extract And Move Method,6c3d3b1c9f9133852042d1c48e9b06788849e22e2,Extract Method,c6a814a505bdc3b5a3abd0cd498fd725caa18deb1,6c3d3b1c9f9133852042d1c48e9b06788849e22e,c6a814a505bdc3b5a3abd0cd498fd725caa18deb,6c3d3b1c9f9133852042d1c48e9b06788849e22e2c6a814a505bdc3b5a3abd0cd498fd725caa18deb1
