element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/ClientSideWindowStrategy.java\org.apache.deltaspike.jsf.impl.scope.window.strategy.ClientSideWindowStrategy,2023/3/31 0:17,2015/6/30 2:57,Move And Rename Class,077ff6957c3ba342c5ab5b447f5c244b7a0733fe0,Extract Class,ff4c502f23ae36143923e00cea7c6e57da8a97f55,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe0ff4c502f23ae36143923e00cea7c6e57da8a97f55
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/ClientSideWindowStrategy.java\org.apache.deltaspike.jsf.impl.scope.window.strategy.ClientSideWindowStrategy,2023/3/31 0:17,2015/6/30 2:57,Move Package,077ff6957c3ba342c5ab5b447f5c244b7a0733fe2,Extract Class,ff4c502f23ae36143923e00cea7c6e57da8a97f55,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe2ff4c502f23ae36143923e00cea7c6e57da8a97f55
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeExternalContextWrapper.java\clientWindow : ClientWindow,2023/3/31 0:17,2014/1/9 17:44,Remove Parameter,077ff6957c3ba342c5ab5b447f5c244b7a0733fe3,Add Parameter,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc2,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc,077ff6957c3ba342c5ab5b447f5c244b7a0733fe350190f0393cc9e4b5275b13b01c1ee1a9dd174dc2
"deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeExternalContextWrapper.java\package DeltaSpikeExternalContextWrapper(wrapped ExternalContext, clientWindow ClientWindow)",2023/3/31 0:17,2014/1/9 17:44,Remove Parameter,077ff6957c3ba342c5ab5b447f5c244b7a0733fe3,Add Parameter,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc2,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc,077ff6957c3ba342c5ab5b447f5c244b7a0733fe350190f0393cc9e4b5275b13b01c1ee1a9dd174dc2
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeFacesContextWrapper.java\clientWindow : ClientWindow,2023/3/31 0:17,2014/1/9 17:44,Remove Parameter,077ff6957c3ba342c5ab5b447f5c244b7a0733fe4,Add Parameter,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc4,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc,077ff6957c3ba342c5ab5b447f5c244b7a0733fe450190f0393cc9e4b5275b13b01c1ee1a9dd174dc4
"deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeFacesContextWrapper.java\package DeltaSpikeFacesContextWrapper(wrappedFacesContext FacesContext, clientWindow ClientWindow)",2023/3/31 0:17,2014/1/9 17:44,Remove Parameter,077ff6957c3ba342c5ab5b447f5c244b7a0733fe4,Add Parameter,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc4,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,50190f0393cc9e4b5275b13b01c1ee1a9dd174dc,077ff6957c3ba342c5ab5b447f5c244b7a0733fe450190f0393cc9e4b5275b13b01c1ee1a9dd174dc4
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/ClientSideWindowStrategy.java\org.apache.deltaspike.jsf.impl.scope.window.strategy.ClientSideWindowStrategy,2023/3/31 0:17,2015/6/30 2:57,Remove Class Annotation,077ff6957c3ba342c5ab5b447f5c244b7a0733fe5,Extract Class,ff4c502f23ae36143923e00cea7c6e57da8a97f55,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe5ff4c502f23ae36143923e00cea7c6e57da8a97f55
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/ClientSideWindowStrategy.java\org.apache.deltaspike.jsf.impl.scope.window.strategy.ClientSideWindowStrategy,2023/3/31 0:17,2015/6/30 2:57,Remove Class Annotation,077ff6957c3ba342c5ab5b447f5c244b7a0733fe6,Extract Class,ff4c502f23ae36143923e00cea7c6e57da8a97f55,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe6ff4c502f23ae36143923e00cea7c6e57da8a97f55
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/AbstractClientWindowStrategy.java\protected init() : void,2023/3/31 0:17,2015/6/30 2:57,Rename Method,077ff6957c3ba342c5ab5b447f5c244b7a0733fe7,Move Method,ff4c502f23ae36143923e00cea7c6e57da8a97f534,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe7ff4c502f23ae36143923e00cea7c6e57da8a97f534
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/AbstractClientWindowStrategy.java\protected init() : void,2023/3/31 0:17,2015/6/30 2:57,Remove Method Annotation,077ff6957c3ba342c5ab5b447f5c244b7a0733fe8,Move Method,ff4c502f23ae36143923e00cea7c6e57da8a97f534,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe8ff4c502f23ae36143923e00cea7c6e57da8a97f534
